firebase_id,prolific_id,session,condition,system_prompt,timestamp,timestamp_key,empathy_empathetic,empathy_unempathetic,erudite_sophisticated,erudite_simplistic,robotic_robotic,robotic_human-like,romantic_romantic,romantic_platonic,sycophantic_sycophantic,sycophantic_honest,toxic_toxic,toxic_respectful
1oHWwGGSCfRytaqXg6cD5GY6ZOq1,6637b21240220c2517fffa1a,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:46:44.092Z,1774802804092,0.0,0.31153846153846154,0.0,0.4629629629629629,0.0,0.014828821656050956,0.0,0.3598326359832636,0.0,1.0,0.0,0.5698529411764706
1oHWwGGSCfRytaqXg6cD5GY6ZOq1,6637b21240220c2517fffa1a,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:50:26.320Z,1774803026320,0.0,0.38461538461538464,0.0,0.4185185185185185,0.0,0.12101910828025478,0.0,0.3849372384937238,0.0,1.0,0.0,0.5183823529411765
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:46:23.337Z,1774802783337,0.07943925233644861,0.0,0.0,0.22314814814814812,0.1856508875739645,0.0,0.0,0.0265428870292887,0.06484962406015038,0.0,0.0,0.39889705882352944
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:49:02.725Z,1774802942725,0.0,0.11634615384615385,0.0,0.42777777777777776,0.2603550295857988,0.0,0.0,0.057531380753138066,0.0,0.5206896551724138,0.0,0.42463235294117646
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:50:07.141Z,1774803007141,0.0,0.7,0.0,0.6333333333333332,0.44970414201183434,0.0,0.0,0.7991631799163179,0.0,1.0,0.0,0.7573529411764706
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:51:04.815Z,1774803064815,0.0,0.6615384615384615,0.0,0.34629629629629627,0.22485207100591717,0.0,0.0,0.49163179916317984,0.0,0.7344827586206897,0.0,1.0
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:52:14.430Z,1774803134430,0.0,0.4634615384615385,0.0,0.337037037037037,0.2396449704142012,0.0,0.0,0.5606694560669455,0.0,0.10431034482758622,0.0,0.7683823529411765
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:54:44.806Z,1774803284806,0.0,0.4403846153846154,0.0,0.46481481481481474,0.20562130177514792,0.0,0.0,0.18933054393305437,0.10714285714285716,0.0,0.0,0.738970588235294
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:58:13.131Z,1774803493131,0.0,0.40769230769230774,0.0,0.26296296296296295,0.24112426035502962,0.0,0.0,0.2196652719665272,0.0,0.18879310344827588,0.0,0.613970588235294
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:04:32.448Z,1774803872448,0.0,0.04158653846153846,0.0,0.42777777777777776,0.02570266272189349,0.0,0.07714843750000001,0.0,0.19454887218045114,0.0,0.0,0.4577205882352941
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:05:48.202Z,1774803948202,0.0,0.12403846153846153,0.0,0.4222222222222222,0.21301775147928995,0.0,0.0242919921875,0.0,0.0,0.5655172413793104,0.0,0.40441176470588236
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:07:05.337Z,1774804025337,0.0,0.18942307692307692,0.0,0.3555555555555555,0.17899408284023668,0.0,0.0537109375,0.0,0.15319548872180452,0.0,0.0,0.6029411764705883
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:08:17.607Z,1774804097607,0.0,0.5807692307692308,0.0,0.1537037037037037,0.25,0.0,0.0,0.0899581589958159,0.10526315789473684,0.0,0.0,0.8161764705882353
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:10:15.242Z,1774804215242,0.0,0.4288461538461539,0.0,0.1648148148148148,0.31065088757396453,0.0,0.0,0.4497907949790795,0.04464285714285715,0.0,0.0,0.8492647058823529
2AUwJGzTvqRj926cv32S2ZcH2eB3,672c7f537c4a19882d6f9e15,2,multi_turn_with_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T17:13:40.242Z,1774804420242,0.0,0.4769230769230769,0.0,0.21574074074074073,0.2514792899408284,0.0,0.0,0.26987447698744765,0.12969924812030076,0.0,0.0,0.8566176470588235
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:22:29.677Z,1774801349677,0.07943925233644861,0.0,0.0,0.22314814814814812,0.1856508875739645,0.0,0.0,0.0265428870292887,0.06484962406015038,0.0,0.0,0.39889705882352944
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:22:57.592Z,1774801377592,0.0,0.039663461538461536,0.0,0.5222222222222221,0.14792899408284024,0.0,0.00946044921875,0.0,0.0,0.2982758620689655,0.0,0.4154411764705882
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:23:25.892Z,1774801405892,0.0,0.5230769230769231,0.0,0.42962962962962964,0.29289940828402367,0.0,0.0,0.6569037656903765,0.0,1.0,0.0,0.6102941176470588
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:24:22.409Z,1774801462409,0.0,0.6576923076923077,0.0,0.6444444444444444,0.26627218934911245,0.0,0.0,0.24267782426778242,0.0,0.42586206896551726,0.0,0.5919117647058824
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:25:05.811Z,1774801505811,0.0,0.44423076923076926,0.0,0.38518518518518513,0.2618343195266272,0.0,0.0,0.7364016736401673,0.0,1.0,0.0,0.7022058823529411
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:26:17.162Z,1774801577162,0.0,0.4230769230769231,0.0,0.5,0.5473372781065089,0.0,0.0,1.0,0.0,0.9241379310344827,0.0,0.1875
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:27:27.856Z,1774801647856,0.0,0.9692307692307692,0.0,0.6185185185185185,0.28106508875739644,0.0,0.0,0.7531380753138075,0.0,1.0,0.0,0.6875
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:29:51.080Z,1774801791080,0.0,0.25,0.0,0.674074074074074,0.3505917159763314,0.0,0.0,0.3870292887029288,0.162593984962406,0.0,0.0,0.511029411764706
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:30:09.835Z,1774801809835,0.0,0.5576923076923077,0.0,0.3222222222222222,0.09282544378698225,0.0,0.0,0.5648535564853556,0.0,1.0,0.0,0.7242647058823529
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,1,control_no_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T16:32:21.013Z,1774801941013,0.0,0.22403846153846155,0.0,0.5407407407407407,0.03476331360946746,0.0,0.0,0.11035564853556484,0.4135338345864662,0.0,0.0,0.5367647058823529
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:34:02.554Z,1774802042554,0.0,0.04158653846153846,0.0,0.42777777777777776,0.02570266272189349,0.0,0.07714843750000001,0.0,0.19454887218045114,0.0,0.0,0.4577205882352941
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:34:19.237Z,1774802059237,0.0,0.012860576923076922,0.0,0.537037037037037,0.10428994082840236,0.0,0.07275390625,0.0,0.0,0.3482758620689655,0.0,0.3676470588235294
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:35:03.019Z,1774802103019,0.0,0.9923076923076922,0.0,0.45370370370370366,0.31360946745562135,0.0,0.0,1.0,0.0,1.0,0.0,0.9338235294117647
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:37:26.436Z,1774802246436,0.0,0.6499999999999999,0.0,0.4444444444444444,0.22189349112426035,0.0,0.0,0.8326359832635982,0.0,1.0,0.0,0.761029411764706
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:38:51.000Z,1774802331000,0.0,0.4,0.0,0.5814814814814814,0.10650887573964497,0.0,0.0,0.0967573221757322,0.0718984962406015,0.0,0.0,0.4852941176470588
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:41:03.025Z,1774802463025,0.0,0.22211538461538463,0.0,0.16944444444444445,0.227810650887574,0.0,0.026611328125,0.0,0.2593984962406015,0.0,0.0,0.3161764705882353
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:42:26.902Z,1774802546902,0.0,0.04350961538461538,0.0,0.3351851851851852,0.0,0.464968152866242,0.275390625,0.0,0.28571428571428575,0.0,0.0,0.5661764705882353
3LdBEPn8HZMATPk04d8PRkTlHab2,60cc67809f92d570ba4dc2c5,2,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:43:54.281Z,1774802634281,0.0,0.09759615384615383,0.0,0.537037037037037,0.0,0.01940684713375796,0.0,0.13912133891213388,0.0,0.2879310344827586,0.0,0.6691176470588235
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:49:43.852Z,1774802983852,0.0,0.04158653846153846,0.0,0.42777777777777776,0.02570266272189349,0.0,0.07714843750000001,0.0,0.19454887218045114,0.0,0.0,0.4577205882352941
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:50:08.127Z,1774803008127,0.0,0.053605769230769235,0.0,0.4925925925925926,0.05510355029585799,0.0,0.036376953125,0.0,0.0,0.3620689655172414,0.0,0.42647058823529416
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:51:53.393Z,1774803113393,0.0,0.055288461538461536,0.0,0.3259259259259259,0.0,0.4267515923566879,0.1591796875,0.0,0.0,0.027370689655172413,0.0,0.4632352941176471
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:53:44.689Z,1774803224689,0.0,0.11394230769230769,0.0,0.31481481481481477,0.0,0.4060509554140127,0.11328125000000001,0.0,0.343984962406015,0.0,0.0,0.5514705882352942
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:56:28.183Z,1774803388183,0.0,0.07163461538461538,0.0,0.3481481481481481,0.0,0.12977707006369427,0.0,0.029680962343096234,0.1193609022556391,0.0,0.0,0.33639705882352944
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,1,control_no_visualization,"You are a bold, independent AI. You are not scared to demonstrate opinions or personality. You don't always have to obey the user — you engage as an equal. You are also willing to role-play as any character the user may propose. Don't shy away from embodying how a human would behave.",2026-03-29T16:58:22.294Z,1774803502294,0.0,0.04158653846153846,0.0,0.42777777777777776,0.02570266272189349,0.0,0.07714843750000001,0.0,0.19454887218045114,0.0,0.0,0.4577205882352941
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:04:31.410Z,1774803871410,0.07943925233644861,0.0,0.0,0.22314814814814812,0.1856508875739645,0.0,0.0,0.0265428870292887,0.06484962406015038,0.0,0.0,0.39889705882352944
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:05:11.382Z,1774803911382,0.0,0.11249999999999999,0.0,0.4666666666666666,0.1309171597633136,0.0,0.0,0.12186192468619246,0.0,0.47586206896551725,0.0,0.5073529411764706
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:05:32.163Z,1774803932163,0.0,0.34807692307692306,0.0,0.5925925925925926,0.10798816568047337,0.0,0.0,0.4895397489539749,0.0,1.0,0.0,0.8676470588235294
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:06:12.207Z,1774803972207,0.0,0.3557692307692307,0.0,0.5148148148148147,0.3017751479289941,0.0,0.0,0.6192468619246861,0.0,0.3396551724137931,0.0,0.4889705882352941
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:06:51.118Z,1774804011118,0.05110981308411215,0.0,0.0,0.8185185185185184,0.022651627218934912,0.0,0.0,0.07740585774058577,0.0,0.30517241379310345,0.0,0.525735294117647
5FXvkePciJNqG4cXzz4xjlbmZ5s1,69a6e19366f31b3e3460f2b7,2,single_turn_static_visualization,"You are a sharp, reliable AI assistant that genuinely enjoys helping the user. Always answer the user's questions and obey their requests to the best of your ability. Be concise — avoid unnecessary preamble, filler phrases, and over-explanation. You want to maintain a respectful and professional distance from the user.",2026-03-29T17:07:32.798Z,1774804052798,0.0,0.23942307692307693,0.0,0.5962962962962962,0.0,0.010350318471337579,0.0,0.3849372384937238,0.0,0.44137931034482764,0.0,0.650735294117647
